Accountability score;Administrative expenses;Charity name;Charity url;City;CN advisory;Compensation leader compensation;Compensation leader expense;Compensation leader title;Excess or deficit for year;Financial score;Fundraising expenses;Net assets;Organization type;Other revenue;Overall score;Payments to affiliates;Program expenses;State;Total contributions
89;168688.0;Katy Christian Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16828;Katy;nan;71966.0;4.32;Executive Director;158496.0;80.0;33759.0;289360.0;Human Services : Social Services;-7123.0;83.85;0.0;1461243.0;TX;1829309.0
85;1687900.0;Palm Springs Art Museum;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7466;Palm Springs;nan;312895.0;2.87;Executive Director;-1835443.0;76.63;1542549.0;36901655.0;Arts, Culture, Humanities : Museums;1344044.0;80.36;0.0;7635567.0;CA;6275388.0
70;157200.0;Community Center for the Arts;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9712;Jackson;nan;120166.0;4.11;Executive Director;257360.0;90.28;451861.0;26214566.0;Arts, Culture, Humanities : Performing Arts;66704.0;77.7;0.0;2307634.0;WY;2079124.0
85;418671.0;Boy Scouts of America, Quivira Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13464;Wichita;nan;121474.0;4.47;Scout Executive;-139980.0;83.49;242308.0;6384064.0;Human Services : Youth Development, Shelter, and Crisis Services;715188.0;84.22;41950.0;2054289.0;KS;1208510.0
77;134636.0;BLUEBARN Theatre;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15798;Omaha;nan;34000.0;4.65;Managing Director;432717.0;91.05;68142.0;6018885.0;Arts, Culture, Humanities : Performing Arts;19971.0;82.54;0.0;526886.0;NE;958084.0
89;844495.0;SKY Family YMCA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15088;Venice;nan;214734.0;1.47;Chief Executive Officer;291824.0;96.39;443783.0;21505307.0;Human Services : Multipurpose Human Service Organizations;-124284.0;91.81;0.0;13289800.0;FL;6769147.0
100;443269.0;Delivering Good;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3971;New York;nan;255539.0;0.19;President;200716.0;87.83;574958.0;2372545.0;Human Services : Multipurpose Human Service Organizations ,;-250523.0;91.39;0.0;132337115.0;NY;133806581.0
89;417285.0;The Painted Turtle;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9099;Santa Monica;nan;171200.0;2.37;Executive Director;-1749804.0;91.78;655265.0;28668719.0;Health : Patient and Family Support;256166.0;90.28;0.0;6150235.0;CA;5216815.0
74;225333.0;The Ingenuity Project;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13576;Baltimore;nan;119325.0;9.2;Executive Director;-5249.0;88.77;35035.0;485740.0;Education : Youth Education Programs and Services;153729.0;79.97;0.0;1035560.0;MD;1119500.0
93;611513.0;Food Bank for Monterey County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7341;Salinas;nan;104330.0;0.61;Executive Director;1018135.0;97.5;149217.0;7661097.0;Human Services : Food Banks, Food Pantries, and Food Distribution;195901.0;94.74;0.0;16270323.0;CA;17576796.0
100;849377.0;Enactus;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7297;Springfield;nan;121925.0;0.8300000000000001;President, CEO;-1183063.0;79.25;1896630.0;10492218.0;Education : Youth Education Programs and Services;129884.0;85.32;0.0;11898139.0;MO;13331199.0
92;531144.0;Kalamazoo Symphony Orchestra;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15306;Kalamazoo;nan;125000.0;3.62;Chief Executive Officer;-901342.0;92.94;175847.0;17870421.0;Arts, Culture, Humanities : Performing Arts;392374.0;92.45;0.0;2740411.0;MI;1529656.0
93;155643.0;Nashville Humane Association;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5610;Nashville;nan;87241.0;3.77;Executive Director;357623.0;92.83;225023.0;3802306.0;Animals : Animal Rights, Welfare, and Services;126368.0;92.91;0.0;1932075.0;TN;2183956.0
89;523061.0;City Academy;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15192;St. Louis;nan;96464.0;2.5;President;6704571.0;89.18;360522.0;39046531.0;Education : Youth Education Programs and Services;790382.0;89.08;0.0;2971589.0;MO;9051617.0
96;1199580.0;Prevent Blindness;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4197;Chicago;nan;227069.0;2.18;President, CEO;-1922323.0;85.67;969287.0;25024539.0;Health : Diseases, Disorders, and Disciplines ,This rating represents consolidated financial data for these organizations:;739296.0;89.47;0.0;8236572.0;IL;7643621.0
93;179433.0;Achilles International;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10407;New York;nan;152500.0;5.82;President;-46401.0;92.56;125930.0;879685.0;Human Services : Multipurpose Human Service Organizations;257828.0;92.77;0.0;2314687.0;NY;2000228.0
100;819242.0;United Way of the Capital Region;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6810;Enola;nan;130219.0;1.0;President & CEO;-231734.0;85.0;1060542.0;21343845.0;Community Development : United Ways ,;863173.0;89.39;147759.0;11015572.0;PA;11769674.0
85;98544.0;Girls in the Game;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17500;Chicago;nan;;;Chief Executive Officer;-66316.0;70.68;207161.0;513157.0;Human Services : Youth Development, Shelter, and Crisis Services;53994.0;76.71;0.0;949318.0;IL;932514.0
81;200763.0;Boston Bar Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15605;Boston;nan;;;nan;-400010.0;93.4;177926.0;7686415.0;Human and Civil Rights : Advocacy and Education;-206471.0;85.77;0.0;1869175.0;MA;2054325.0
100;357684.0;Big Brothers Big Sisters of Massachusetts Bay;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5900;Boston;nan;245949.0;3.62;Chief Executive Officer;-1923972.0;87.28;1287031.0;9947953.0;Human Services : Youth Development, Shelter, and Crisis Services;-930446.0;91.0;0.0;5138307.0;MA;5789496.0
89;1201772.0;Alumni Association of Kansas State University;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13476;Manhattan;nan;270676.0;6.7;President, CEO;730718.0;78.76;162392.0;16633330.0;Education : Scholarship and Financial Support;1222334.0;83.08;0.0;2670060.0;KS;2548188.0
82;416919.0;D̩gag̩ Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12604;Grand Rapids;nan;72079.0;3.89;Executive Director;-27245.0;89.5;63375.0;2144882.0;Human Services : Homeless Services;-24976.0;85.26;0.0;1371628.0;MI;1737373.0
89;3966592.0;Detroit Symphony Orchestra;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3620;Detroit;nan;868285.0;2.5700000000000003;Music Director;1617237.0;89.77;2858779.0;56477189.0;Arts, Culture, Humanities : Performing Arts;979.0;89.37;0.0;26859400.0;MI;26177534.0
100;2274074.0;United Way of Central Iowa;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4633;Des Moines;nan;229520.0;0.8;President;1366844.0;89.98;1362758.0;33322892.0;Community Development : United Ways ,;61623.0;92.91;296364.0;24995118.0;IA;29591561.0
85;358348.0;Wears Valley Ranch;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14634;Sevierville;nan;11583.0;0.6000000000000001;President;288048.0;94.24;94471.0;7220968.0;Human Services : Youth Development, Shelter, and Crisis Services;24487.0;88.63;0.0;1470219.0;TN;2002020.0
89;310885.0;The Ellington Fund;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10345;Washington;nan;12469.0;0.7000000000000001;Head of School and Chief Executive Officer;-235976.0;71.16;266059.0;21247789.0;Arts, Culture, Humanities : Performing Arts ,;572189.0;78.17;0.0;1179653.0;DC;948432.0
81;183197.0;Boys & Girls Clubs of Thurston County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14777;Olympia;nan;72917.0;3.91;Executive Director;184053.0;88.3;163695.0;3216664.0;Human Services : Youth Development, Shelter, and Crisis Services;-95910.0;84.22;136432.0;1514064.0;WA;1738591.0
81;82150.0;Boys & Girls Club of Washington County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14705;Hagerstown;nan;76666.0;9.43;Executive Director;4817.0;94.34;56580.0;3722749.0;Human Services : Youth Development, Shelter, and Crisis Services;161052.0;85.98;0.0;674131.0;MD;625142.0
100;1720695.0;Presbyterian Children's Homes and Services of Texas and Louisiana;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6355;Austin;nan;222056.0;1.3900000000000001;President;3680412.0;93.17;1351953.0;138871606.0;Human Services : Children's and Family Services;5422913.0;95.17;0.0;12837670.0;TX;10119762.0
93;289624.0;The David Sheldrick Wildlife Trust USA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15505;Laguna Hills;nan;110000.0;2.32;Executive Director;-256786.0;95.0;82126.0;1943395.0;Animals : Wildlife Conservation ,;30318.0;93.91;0.0;4360429.0;CA;4445075.0
89;159453.0;Life Network;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14392;Colorado Springs;nan;85109.0;5.74;President, CEO;-78017.0;58.34;322507.0;477626.0;Health : Treatment and Prevention Services;7718.0;69.53;0.0;998344.0;CO;1394569.0
85;40129.0;Global Exchange;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5827;San Francisco;nan;;;Interim Executive Director;288912.0;72.5;147408.0;485711.0;International : International Peace, Security, and Affairs;5175.0;77.84;0.0;2158192.0;CA;735255.0
96;1306666.0;Prairie Public Broadcasting;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5361;Fargo;nan;229010.0;2.8;President/CEO;-900876.0;87.34;601739.0;18886003.0;Arts, Culture, Humanities : Public Broadcasting and Media;842707.0;90.61;0.0;6241773.0;ND;5050661.0
97;366474.0;OutRight Action International;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8256;New York;nan;160300.0;5.44;Executive Director;267084.0;87.22;414436.0;2167179.0;Human and Civil Rights : Advocacy and Education;12174.0;90.71;0.0;2164140.0;NY;3199960.0
89;1106858.0;Theatre Under The Stars;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6345;Houston;nan;338787.0;1.6400000000000001;President, CEO;1886962.0;83.4;1482726.0;9277195.0;Arts, Culture, Humanities : Performing Arts;-72019.0;85.91;0.0;18033252.0;TX;8160658.0
100;348717.0;United Way of the Chattahoochee Valley;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13620;Columbus;nan;136134.0;2.0;President;267770.0;77.5;689650.0;3264053.0;Community Development : United Ways ,;14396.0;84.09;80624.0;5758828.0;GA;7050569.0
100;751725.0;United Way of Central Florida;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7230;Highland City;nan;68888.0;0.66;CEO;601683.0;81.92;1035420.0;13265622.0;Community Development : United Ways ,;116409.0;87.21;95499.0;8621513.0;FL;10186058.0
100;246467.0;United Way of Abilene;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15401;Abilene;nan;97450.0;3.73;President, CEO;202416.0;85.98;186361.0;3734331.0;Community Development : United Ways , ,This rating represents consolidated financial data for these organizations:;40028.0;90.08;0.0;2176224.0;TX;2698802.0
78;420680.0;Union Gospel Mission, Sacramento;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5839;Sacramento;nan;83906.0;2.52;Executive Director;241174.0;76.03;777964.0;3686270.0;Human Services : Homeless Services;25271.0;76.99;0.0;2118395.0;CA;3532942.0
66;181779.0;Serviam Girls Academy;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17526;New Castle;nan;;;nan;296768.0;73.56;161029.0;1572304.0;Education : Youth Education Programs and Services;119867.0;69.54;0.0;513320.0;DE;1033029.0
100;806088.0;Safari Club International Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8553;Tucson;nan;149920.0;2.76;Executive Director;460978.0;79.78;803493.0;21520955.0;Animals : Wildlife Conservation;1050115.0;85.7;0.0;3817967.0;AZ;4529626.0
93;166598.0;Riveredge Nature Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7013;Newburg;nan;;;nan;-503613.0;93.48;158417.0;7322756.0;Environment : Botanical Gardens, Parks, and Nature Centers;282843.0;93.23;0.0;1363891.0;WI;578157.0
96;1439619.0;Phoenix Theatre;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13662;Phoenix;nan;94695.0;1.6600000000000001;Managing Director;880679.0;80.83;393255.0;15454987.0;Arts, Culture, Humanities : Performing Arts;-179456.0;86.15;0.0;3843515.0;AZ;3122466.0
85;2920821.0;The Phoenix Symphony;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7373;Phoenix;nan;265081.0;2.3;President, CEO;-498053.0;62.81;703958.0;-1503204.0;Arts, Culture, Humanities : Performing Arts;68993.0;71.64;0.0;7862523.0;AZ;4882135.0
100;9163955.0;Hartford Foundation for Public Giving;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3796;Hartford;nan;312343.0;0.62;President;13149971.0;85.56;1178712.0;884810784.0;Community Development : Community Foundations;49226336.0;89.78;0.0;39334824.0;CT;13601126.0
97;464100.0;Family Life Communications;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12312;Tucson;nan;198663.0;2.14;President;309728.0;87.59;720586.0;13503442.0;Religion : Religious Media and Broadcasting ,This rating represents consolidated financial data for these organizations:;411685.0;90.97;0.0;8078615.0;AZ;8559268.0
100;3188903.0;YMCA of the Suncoast;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11134;Clearwater;nan;269521.0;1.07;President, CEO;373984.0;93.49;481885.0;32694994.0;Human Services : Multipurpose Human Service Organizations;523690.0;95.39;338484.0;21438131.0;FL;3318289.0
89;315456.0;National College Access Network;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14626;Washington;nan;163072.0;3.12;Executive Director;178026.0;87.5;55754.0;1041751.0;Education : Education Policy and Reform;25249.0;88.22;0.0;4847245.0;DC;4376425.0
100;256026.0;National Alliance to End Homelessness;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8145;Washington;nan;229356.0;5.61;President, CEO;445185.0;88.31;59394.0;10288095.0;Human Services : Homeless Services;6279.0;91.73;0.0;3770263.0;DC;3205234.0
97;38809388.0;The New York Public Library;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4550;New York;nan;723659.0;0.21;President & CEO;-35356990.0;88.24;11147735.0;1263731441.0;Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation;37617638.0;91.41;0.0;285247739.0;NY;258889085.0
93;452973.0;Care Net;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7160;Lansdowne;nan;214974.0;5.03;President, CEO;66784.0;78.68;344213.0;2708982.0;Human and Civil Rights : Advocacy and Education;178064.0;84.13;0.0;3470257.0;VA;3645299.0
100;1338994.0;Ministry of Caring;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6206;Wilmington;nan;105616.0;1.1400000000000001;Executive Director;1850302.0;94.27;328200.0;31671561.0;Human Services : Social Services;1927496.0;95.94;0.0;7525819.0;DE;8231483.0
100;86013.0;The ALS Association, St. Louis Chapter;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12274;St. Louis;nan;72827.0;4.66;President, CEO;334971.0;92.97;224044.0;2130271.0;Health : Diseases, Disorders, and Disciplines;-7983.0;95.02;245921.0;1250255.0;MO;1900579.0
96;212077.0;The 52nd Street Project;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13546;New York;nan;119313.0;6.05;Executive Director;21459.0;87.52;260247.0;19830095.0;Human Services : Youth Development, Shelter, and Crisis Services;58612.0;90.73;0.0;1497123.0;NY;1728189.0
93;379803.0;Dallas Life Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10144;Dallas;nan;87734.0;2.1;Executive Director;-460375.0;96.27;323090.0;2220929.0;Human Services : Homeless Services;128942.0;94.39;0.0;3469514.0;TX;3157593.0
89;451595.0;United Methodist Open Door;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13485;Wichita;nan;61165.0;2.12;Executive Director;1202487.0;86.21;248895.0;8302189.0;Human Services : Homeless Services;106214.0;87.52;0.0;2172504.0;KS;3869598.0
100;666865.0;VillageReach;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13400;Seattle;nan;84494.0;1.23;President;4912714.0;97.5;37715.0;10125482.0;International : Development and Relief Services;-15613.0;98.23;0.0;6139715.0;WA;10603861.0
58;481640.0;SPCA International;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13139;New York;nan;92146.0;0.71;Executive Director;2666891.0;46.33;4218561.0;-3076938.0;Animals : Animal Rights, Welfare, and Services;2000000.0;51.81;0.0;8134804.0;NY;13501896.0
93;759020.0;Second Harvest Food Bank of Metrolina;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10915;Charlotte;nan;195363.0;0.22;Executive Director;2282562.0;89.66;1579159.0;11892021.0;Human Services : Food Banks, Food Pantries, and Food Distribution;333901.0;91.17;0.0;83839986.0;NC;87283408.0
73;107524.0;RV/MH Heritage Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17102;Elkhart;nan;;;President;337281.0;87.5;30163.0;7411827.0;Arts, Culture, Humanities : Museums;327487.0;78.96;0.0;556104.0;IN;470615.0
97;318603.0;Nebraska Lutheran Outdoor Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7056;Ashland;nan;87807.0;2.67;Executive Director;586432.0;90.75;283298.0;6536691.0;Religion : Religious Activities;148529.0;93.12;0.0;2679905.0;NE;2370225.0
